Nx,Cx,Irr,Mu
0.1,0.1,112.0,0.013816058635711668
0.1,0.1,112.0,0.3532276153564453
0.1,0.1,223.0,0.39591979980468756
0.1,0.1,334.0,0.41167831420898443
0.1,0.1,445.0,0.4192485809326172
0.1,0.1,556.0,0.42311096191406256
0.1,0.1,667.0,0.4248619079589844
0.1,0.1,778.0,0.4252223968505859
0.1,0.1,889.0,0.42450141906738287
0.1,0.1,1000.0,0.42290496826171875
0.1,1.7555555555555558,112.0,0.014063894748687742
0.1,1.7555555555555558,112.0,0.6420822143554688
0.1,1.7555555555555558,223.0,0.798534393310547
0.1,1.7555555555555558,334.0,0.8654823303222656
0.1,1.7555555555555558,445.0,0.8994712829589843
0.1,1.7555555555555558,556.0,0.9173927307128905
0.1,1.7555555555555558,667.0,0.9256324768066405
0.1,1.7555555555555558,778.0,0.9273834228515624
0.1,1.7555555555555558,889.0,0.9240875244140625
0.1,1.7555555555555558,1000.0,0.9164657592773436
0.1,3.4111111111111114,112.0,0.014070332050323483
0.1,3.4111111111111114,112.0,0.6579437255859375
0.1,3.4111111111111114,223.0,0.8230476379394532
0.1,3.4111111111111114,334.0,0.8943214416503906
0.1,3.4111111111111114,445.0,0.9307823181152344
0.1,3.4111111111111114,556.0,0.949939727783203
0.1,3.4111111111111114,667.0,0.9587974548339844
0.1,3.4111111111111114,778.0,0.9606513977050782
0.1,3.4111111111111114,889.0,0.9571495056152345
0.1,3.4111111111111114,1000.0,0.9489097595214844
0.1,5.066666666666666,112.0,0.014073550701141356
0.1,5.066666666666666,112.0,0.6635055541992186
0.1,5.066666666666666,223.0,0.8319053649902345
0.1,5.066666666666666,334.0,0.9048271179199218
0.1,5.066666666666666,445.0,0.9421119689941406
0.1,5.066666666666666,556.0,0.9616813659667969
0.1,5.066666666666666,667.0,0.9708480834960938
0.1,5.066666666666666,778.0,0.9728050231933594
0.1,5.066666666666666,889.0,0.9692001342773436
0.1,5.066666666666666,1000.0,0.96075439453125
0.1,6.722222222222222,112.0,0.01407516002655029
0.1,6.722222222222222,112.0,0.6664924621582032
0.1,6.722222222222222,223.0,0.836437225341797
0.1,6.722222222222222,334.0,0.9102859497070312
0.1,6.722222222222222,445.0,0.9479827880859374
0.1,6.722222222222222,556.0,0.9678611755371094
0.1,6.722222222222222,667.0,0.9770278930664062
0.1,6.722222222222222,778.0,0.9789848327636717
0.1,6.722222222222222,889.0,0.9753799438476562
0.1,6.722222222222222,1000.0,0.9668312072753905
0.1,8.377777777777778,112.0,0.01407516002655029
0.1,8.377777777777778,112.0,0.6682434082031251
0.1,8.377777777777778,223.0,0.8393211364746094
0.1,8.377777777777778,334.0,0.9135818481445311
0.1,8.377777777777778,445.0,0.951587677001953
0.1,8.377777777777778,556.0,0.971569061279297
0.1,8.377777777777778,667.0,0.9808387756347655
0.1,8.377777777777778,778.0,0.9827957153320312
0.1,8.377777777777778,889.0,0.9791908264160155
0.1,8.377777777777778,1000.0,0.9705390930175781
0.1,10.033333333333333,112.0,0.01407516002655029
0.1,10.033333333333333,112.0,0.6693763732910157
0.1,10.033333333333333,223.0,0.841175079345703
0.1,10.033333333333333,334.0,0.9157447814941406
0.1,10.033333333333333,445.0,0.9539566040039061
0.1,10.033333333333333,556.0,0.9740409851074218
0.1,10.033333333333333,667.0,0.9834136962890625
0.1,10.033333333333333,778.0,0.9853706359863282
0.1,10.033333333333333,889.0,0.9816627502441406
0.1,10.033333333333333,1000.0,0.9730110168457031
0.1,11.68888888888889,112.0,0.014076769351959227
0.1,11.68888888888889,112.0,0.6703033447265626
0.1,11.68888888888889,223.0,0.8425140380859375
0.1,11.68888888888889,334.0,0.9173927307128905
0.1,11.68888888888889,445.0,0.955707550048828
0.1,11.68888888888889,556.0,0.9758949279785156
0.1,11.68888888888889,667.0,0.9852676391601564
0.1,11.68888888888889,778.0,0.9872245788574218
0.1,11.68888888888889,889.0,0.9835166931152345
0.1,11.68888888888889,1000.0,0.974864959716797
0.1,13.344444444444445,112.0,0.014076769351959227
0.1,13.344444444444445,112.0,0.6709213256835938
0.1,13.344444444444445,223.0,0.8435440063476564
0.1,13.344444444444445,334.0,0.9186286926269531
0.1,13.344444444444445,445.0,0.9570465087890625
0.1,13.344444444444445,556.0,0.97723388671875
0.1,13.344444444444445,667.0,0.9867095947265626
0.1,13.344444444444445,778.0,0.9886665344238282
0.1,13.344444444444445,889.0,0.9849586486816407
0.1,13.344444444444445,1000.0,0.9762039184570312
0.1,15.0,112.0,0.014076769351959227
0.1,15.0,112.0,0.6714363098144531
0.1,15.0,223.0,0.8443679809570312
0.1,15.0,334.0,0.9195556640625
0.1,15.0,445.0,0.9580764770507814
0.1,15.0,556.0,0.9783668518066406
0.1,15.0,667.0,0.9877395629882814
0.1,15.0,778.0,0.9897994995117186
0.1,15.0,889.0,0.9859886169433594
0.1,15.0,1000.0,0.9773368835449218
1.2000000000000002,0.1,112.0,0.013941586017608643
1.2000000000000002,0.1,112.0,0.45915985107421875
1.2000000000000002,0.1,223.0,0.533935546875
1.2000000000000002,0.1,334.0,0.5630836486816406
1.2000000000000002,0.1,445.0,0.5772972106933594
1.2000000000000002,0.1,556.0,0.5845069885253906
1.2000000000000002,0.1,667.0,0.5879058837890624
1.2000000000000002,0.1,778.0,0.5886268615722655
1.2000000000000002,0.1,889.0,0.5872879028320312
1.2000000000000002,0.1,1000.0,0.584197998046875
1.2000000000000002,1.7555555555555558,112.0,0.014194250106811522
1.2000000000000002,1.7555555555555558,112.0,1.1057739257812502
1.2000000000000002,1.7555555555555558,223.0,1.6333236694335942
1.2000000000000002,1.7555555555555558,334.0,1.8930816650390627
1.2000000000000002,1.7555555555555558,445.0,2.039337158203125
1.2000000000000002,1.7555555555555558,556.0,2.120086669921875
1.2000000000000002,1.7555555555555558,667.0,2.1592254638671875
1.2000000000000002,1.7555555555555558,778.0,2.1674652099609375
1.2000000000000002,1.7555555555555558,889.0,2.1518096923828125
1.2000000000000002,1.7555555555555558,1000.0,2.115966796875
1.2000000000000002,3.4111111111111114,112.0,0.014200687408447266
1.2000000000000002,3.4111111111111114,112.0,1.1533584594726562
1.2000000000000002,3.4111111111111114,223.0,1.7245788574218748
1.2000000000000002,3.4111111111111114,334.0,2.0164718627929688
1.2000000000000002,3.4111111111111114,445.0,2.183120727539063
1.2000000000000002,3.4111111111111114,556.0,2.276641845703125
1.2000000000000002,3.4111111111111114,667.0,2.321136474609375
1.2000000000000002,3.4111111111111114,778.0,2.331024169921875
1.2000000000000002,3.4111111111111114,889.0,2.312896728515625
1.2000000000000002,3.4111111111111114,1000.0,2.271697998046875
1.2000000000000002,5.066666666666666,112.0,0.014203906059265135
1.2000000000000002,5.066666666666666,112.0,1.170867919921875
1.2000000000000002,5.066666666666666,223.0,1.7585678100585938
1.2000000000000002,5.066666666666666,334.0,2.063232421875
1.2000000000000002,5.066666666666666,445.0,2.2379150390625004
1.2000000000000002,5.066666666666666,556.0,2.335968017578125
1.2000000000000002,5.066666666666666,667.0,2.383346557617187
1.2000000000000002,5.066666666666666,778.0,2.3932342529296875
1.2000000000000002,5.066666666666666,889.0,2.3746948242187496
1.2000000000000002,5.066666666666666,1000.0,2.331024169921875
1.2000000000000002,6.722222222222222,112.0,0.014205515384674072
1.2000000000000002,6.722222222222222,112.0,1.1799316406249998
1.2000000000000002,6.722222222222222,223.0,1.776283264160156
1.2000000000000002,6.722222222222222,334.0,2.0875396728515625
1.2000000000000002,6.722222222222222,445.0,2.2667541503906254
1.2000000000000002,6.722222222222222,556.0,2.3676910400390625
1.2000000000000002,6.722222222222222,667.0,2.4158935546875
1.2000000000000002,6.722222222222222,778.0,2.4266052246093746
1.2000000000000002,6.722222222222222,889.0,2.4068298339843746
1.2000000000000002,6.722222222222222,1000.0,2.362335205078125
1.2000000000000002,8.377777777777778,112.0,0.014205515384674072
1.2000000000000002,8.377777777777778,112.0,1.1854934692382812
1.2000000000000002,8.377777777777778,223.0,1.7872009277343748
1.2000000000000002,8.377777777777778,334.0,2.1027832031250004
1.2000000000000002,8.377777777777778,445.0,2.2848815917968754
1.2000000000000002,8.377777777777778,556.0,2.387054443359375
1.2000000000000002,8.377777777777778,667.0,2.4360809326171875
1.2000000000000002,8.377777777777778,778.0,2.4467926025390625
1.2000000000000002,8.377777777777778,889.0,2.4270172119140625
1.2000000000000002,8.377777777777778,1000.0,2.381698608398437
1.2000000000000002,10.033333333333333,112.0,0.014207124710083008
1.2000000000000002,10.033333333333333,112.0,1.1892013549804685
1.2000000000000002,10.033333333333333,223.0,1.7946166992187498
1.2000000000000002,10.033333333333333,334.0,2.1130828857421875
1.2000000000000002,10.033333333333333,445.0,2.296829223632813
1.2000000000000002,10.033333333333333,556.0,2.4002380371093746
1.2000000000000002,10.033333333333333,667.0,2.4500885009765625
1.2000000000000002,10.033333333333333,778.0,2.460800170898437
1.2000000000000002,10.033333333333333,889.0,2.44061279296875
1.2000000000000002,10.033333333333333,1000.0,2.3948822021484375
1.2000000000000002,11.68888888888889,112.0,0.014207124710083008
1.2000000000000002,11.68888888888889,112.0,1.1918792724609373
1.2000000000000002,11.68888888888889,223.0,1.799972534179687
1.2000000000000002,11.68888888888889,334.0,2.1204986572265625
1.2000000000000002,11.68888888888889,445.0,2.30548095703125
1.2000000000000002,11.68888888888889,556.0,2.4097137451171875
1.2000000000000002,11.68888888888889,667.0,2.459976196289062
1.2000000000000002,11.68888888888889,778.0,2.4706878662109375
1.2000000000000002,11.68888888888889,889.0,2.45050048828125
1.2000000000000002,11.68888888888889,1000.0,2.4043579101562496
1.2000000000000002,13.344444444444445,112.0,0.014207124710083008
1.2000000000000002,13.344444444444445,112.0,1.1939392089843748
1.2000000000000002,13.344444444444445,223.0,1.8040924072265623
1.2000000000000002,13.344444444444445,334.0,2.1258544921875004
1.2000000000000002,13.344444444444445,445.0,2.31207275390625
1.2000000000000002,13.344444444444445,556.0,2.4171295166015625
1.2000000000000002,13.344444444444445,667.0,2.4673919677734375
1.2000000000000002,13.344444444444445,778.0,2.478515625
1.2000000000000002,13.344444444444445,889.0,2.458328247070312
1.2000000000000002,13.344444444444445,1000.0,2.4117736816406246
1.2000000000000002,15.0,112.0,0.014207124710083008
1.2000000000000002,15.0,112.0,1.195587158203125
1.2000000000000002,15.0,223.0,1.8071823120117185
1.2000000000000002,15.0,334.0,2.130386352539063
1.2000000000000002,15.0,445.0,2.3174285888671875
1.2000000000000002,15.0,556.0,2.4228973388671875
1.2000000000000002,15.0,667.0,2.47357177734375
1.2000000000000002,15.0,778.0,2.484283447265625
1.2000000000000002,15.0,889.0,2.4640960693359375
1.2000000000000002,15.0,1000.0,2.4171295166015625
2.3000000000000003,0.1,112.0,0.01394641399383545
2.3000000000000003,0.1,112.0,0.4652366638183594
2.3000000000000003,0.1,223.0,0.54217529296875
2.3000000000000003,0.1,334.0,0.5721473693847657
2.3000000000000003,0.1,445.0,0.5868759155273436
2.3000000000000003,0.1,556.0,0.5943946838378905
2.3000000000000003,0.1,667.0,0.5978965759277344
2.3000000000000003,0.1,778.0,0.5986175537109375
2.3000000000000003,0.1,889.0,0.5972785949707031
2.3000000000000003,0.1,1000.0,0.5940856933593749
2.3000000000000003,1.7555555555555558,112.0,0.014199078083038328
2.3000000000000003,1.7555555555555558,112.0,1.1416168212890627
2.3000000000000003,1.7555555555555558,223.0,1.7019195556640625
2.3000000000000003,1.7555555555555558,334.0,1.985572814941406
2.3000000000000003,1.7555555555555558,445.0,2.1468658447265625
2.3000000000000003,1.7555555555555558,556.0,2.2370910644531254
2.3000000000000003,1.7555555555555558,667.0,2.280349731445313
2.3000000000000003,1.7555555555555558,778.0,2.289413452148438
2.3000000000000003,1.7555555555555558,889.0,2.272109985351563
2.3000000000000003,1.7555555555555558,1000.0,2.2321472167968754
2.3000000000000003,3.4111111111111114,112.0,0.014207124710083008
2.3000000000000003,3.4111111111111114,112.0,1.192291259765625
2.3000000000000003,3.4111111111111114,223.0,1.8010025024414058
2.3000000000000003,3.4111111111111114,334.0,2.121734619140625
2.3000000000000003,3.4111111111111114,445.0,2.30712890625
2.3000000000000003,3.4111111111111114,556.0,2.411361694335937
2.3000000000000003,3.4111111111111114,667.0,2.461624145507812
2.3000000000000003,3.4111111111111114,778.0,2.472747802734375
2.3000000000000003,3.4111111111111114,889.0,2.452560424804687
2.3000000000000003,3.4111111111111114,1000.0,2.4060058593749996
2.3000000000000003,5.066666666666666,112.0,0.014208734035491942
2.3000000000000003,5.066666666666666,112.0,1.2110366821289062
2.3000000000000003,5.066666666666666,223.0,1.8380813598632812
2.3000000000000003,5.066666666666666,334.0,2.1732330322265625
2.3000000000000003,5.066666666666666,445.0,2.3685150146484375
2.3000000000000003,5.066666666666666,556.0,2.478515625
2.3000000000000003,5.066666666666666,667.0,2.5316619873046875
2.3000000000000003,5.066666666666666,778.0,2.5431976318359375
2.3000000000000003,5.066666666666666,889.0,2.5217742919921875
2.3000000000000003,5.066666666666666,1000.0,2.472747802734375
2.3000000000000003,6.722222222222222,112.0,0.014210343360900879
2.3000000000000003,6.722222222222222,112.0,1.2207183837890625
2.3000000000000003,6.722222222222222,223.0,1.8574447631835935
2.3000000000000003,6.722222222222222,334.0,2.2004241943359375
2.3000000000000003,6.722222222222222,445.0,2.4006500244140625
2.3000000000000003,6.722222222222222,556.0,2.513946533203125
2.3000000000000003,6.722222222222222,667.0,2.568740844726562
2.3000000000000003,6.722222222222222,778.0,2.5806884765625
2.3000000000000003,6.722222222222222,889.0,2.5584411621093746
2.3000000000000003,6.722222222222222,1000.0,2.5081787109375
2.3000000000000003,8.377777777777778,112.0,0.014211952686309814
2.3000000000000003,8.377777777777778,112.0,1.2266921997070312
2.3000000000000003,8.377777777777778,223.0,1.8693923950195312
2.3000000000000003,8.377777777777778,334.0,2.2173156738281254
2.3000000000000003,8.377777777777778,445.0,2.42083740234375
2.3000000000000003,8.377777777777778,556.0,2.5357818603515625
2.3000000000000003,8.377777777777778,667.0,2.5914001464843746
2.3000000000000003,8.377777777777778,778.0,2.603759765625
2.3000000000000003,8.377777777777778,889.0,2.5811004638671875
2.3000000000000003,8.377777777777778,1000.0,2.5300140380859375
2.3000000000000003,10.033333333333333,112.0,0.014211952686309814
2.3000000000000003,10.033333333333333,112.0,1.230812072753906
2.3000000000000003,10.033333333333333,223.0,1.877632141113281
2.3000000000000003,10.033333333333333,334.0,2.2288513183593754
2.3000000000000003,10.033333333333333,445.0,2.434432983398437
2.3000000000000003,10.033333333333333,556.0,2.551025390625
2.3000000000000003,10.033333333333333,667.0,2.6070556640625
2.3000000000000003,10.033333333333333,778.0,2.619415283203125
2.3000000000000003,10.033333333333333,889.0,2.5967559814453125
2.3000000000000003,10.033333333333333,1000.0,2.5448455810546875
2.3000000000000003,11.68888888888889,112.0,0.014211952686309814
2.3000000000000003,11.68888888888889,112.0,1.2336959838867188
2.3000000000000003,11.68888888888889,223.0,1.883399963378906
2.3000000000000003,11.68888888888889,334.0,2.2370910644531254
2.3000000000000003,11.68888888888889,445.0,2.4443206787109375
2.3000000000000003,11.68888888888889,556.0,2.5617370605468746
2.3000000000000003,11.68888888888889,667.0,2.61859130859375
2.3000000000000003,11.68888888888889,778.0,2.6305389404296875
2.3000000000000003,11.68888888888889,889.0,2.607879638671875
2.3000000000000003,11.68888888888889,1000.0,2.5555572509765625
2.3000000000000003,13.344444444444445,112.0,0.014213562011718748
2.3000000000000003,13.344444444444445,112.0,1.2357559204101562
2.3000000000000003,13.344444444444445,223.0,1.887931823730469
2.3000000000000003,13.344444444444445,334.0,2.2432708740234375
2.3000000000000003,13.344444444444445,445.0,2.4517364501953125
2.3000000000000003,13.344444444444445,556.0,2.569976806640625
2.3000000000000003,13.344444444444445,667.0,2.6268310546875
2.3000000000000003,13.344444444444445,778.0,2.639190673828125
2.3000000000000003,13.344444444444445,889.0,2.6165313720703125
2.3000000000000003,13.344444444444445,1000.0,2.5637969970703125
2.3000000000000003,15.0,112.0,0.014213562011718748
2.3000000000000003,15.0,112.0,1.23760986328125
2.3000000000000003,15.0,223.0,1.8912277221679688
2.3000000000000003,15.0,334.0,2.2482147216796875
2.3000000000000003,15.0,445.0,2.457504272460937
2.3000000000000003,15.0,556.0,2.5761566162109375
2.3000000000000003,15.0,667.0,2.6338348388671875
2.3000000000000003,15.0,778.0,2.646194458007812
2.3000000000000003,15.0,889.0,2.6231231689453125
2.3000000000000003,15.0,1000.0,2.569976806640625
3.4000000000000004,0.1,112.0,0.013949632644653322
3.4000000000000004,0.1,112.0,0.4673995971679687
3.4000000000000004,0.1,223.0,0.5450592041015626
3.4000000000000004,0.1,334.0,0.5754432678222656
3.4000000000000004,0.1,445.0,0.5903778076171874
3.4000000000000004,0.1,556.0,0.5979995727539062
3.4000000000000004,0.1,667.0,0.6015014648437499
3.4000000000000004,0.1,778.0,0.602222442626953
3.4000000000000004,0.1,889.0,0.6008834838867186
3.4000000000000004,0.1,1000.0,0.5975875854492188
3.4000000000000004,1.7555555555555558,112.0,0.014200687408447266
3.4000000000000004,1.7555555555555558,112.0,1.1548004150390625
3.4000000000000004,1.7555555555555558,223.0,1.7272567749023435
3.4000000000000004,1.7555555555555558,334.0,2.0203857421875004
3.4000000000000004,1.7555555555555558,445.0,2.1876525878906254
3.4000000000000004,1.7555555555555558,556.0,2.2811737060546875
3.4000000000000004,1.7555555555555558,667.0,2.3260803222656254
3.4000000000000004,1.7555555555555558,778.0,2.335968017578125
3.4000000000000004,1.7555555555555558,889.0,2.317840576171875
3.4000000000000004,1.7555555555555558,1000.0,2.276641845703125
3.4000000000000004,3.4111111111111114,112.0,0.014208734035491942
3.4000000000000004,3.4111111111111114,112.0,1.2067108154296875
3.4000000000000004,3.4111111111111114,223.0,1.8296356201171873
3.4000000000000004,3.4111111111111114,334.0,2.161697387695313
3.4000000000000004,3.4111111111111114,445.0,2.354507446289062
3.4000000000000004,3.4111111111111114,556.0,2.463272094726562
3.4000000000000004,3.4111111111111114,667.0,2.515594482421875
3.4000000000000004,3.4111111111111114,778.0,2.5267181396484375
3.4000000000000004,3.4111111111111114,889.0,2.5057067871093746
3.4000000000000004,3.4111111111111114,1000.0,2.457504272460937
3.4000000000000004,5.066666666666666,112.0,0.014211952686309814
3.4000000000000004,5.066666666666666,112.0,1.2258682250976562
3.4000000000000004,5.066666666666666,223.0,1.8679504394531252
3.4000000000000004,5.066666666666666,334.0,2.2152557373046875
3.4000000000000004,5.066666666666666,445.0,2.418365478515625
3.4000000000000004,5.066666666666666,556.0,2.5333099365234375
3.4000000000000004,5.066666666666666,667.0,2.5885162353515625
3.4000000000000004,5.066666666666666,778.0,2.6004638671875
3.4000000000000004,5.066666666666666,889.0,2.578216552734375
3.4000000000000004,5.066666666666666,1000.0,2.527130126953125
3.4000000000000004,6.722222222222222,112.0,0.014213562011718748
3.4000000000000004,6.722222222222222,112.0,1.2359619140625
3.4000000000000004,6.722222222222222,223.0,1.887931823730469
3.4000000000000004,6.722222222222222,334.0,2.2436828613281254
3.4000000000000004,6.722222222222222,445.0,2.4521484375
3.4000000000000004,6.722222222222222,556.0,2.569976806640625
3.4000000000000004,6.722222222222222,667.0,2.6272430419921875
3.4000000000000004,6.722222222222222,778.0,2.639602661132812
3.4000000000000004,6.722222222222222,889.0,2.6165313720703125
3.4000000000000004,6.722222222222222,1000.0,2.564208984375
3.4000000000000004,8.377777777777778,112.0,0.014213562011718748
3.4000000000000004,8.377777777777778,112.0,1.2419357299804685
3.4000000000000004,8.377777777777778,223.0,1.9002914428710938
3.4000000000000004,8.377777777777778,334.0,2.2609863281250004
3.4000000000000004,8.377777777777778,445.0,2.472747802734375
3.4000000000000004,8.377777777777778,556.0,2.593048095703125
3.4000000000000004,8.377777777777778,667.0,2.651138305664062
3.4000000000000004,8.377777777777778,778.0,2.663909912109375
3.4000000000000004,8.377777777777778,889.0,2.6404266357421875
3.4000000000000004,8.377777777777778,1000.0,2.5868682861328125
3.4000000000000004,10.033333333333333,112.0,0.014213562011718748
3.4000000000000004,10.033333333333333,112.0,1.2460556030273438
3.4000000000000004,10.033333333333333,223.0,1.9087371826171875
3.4000000000000004,10.033333333333333,334.0,2.2729339599609375
3.4000000000000004,10.033333333333333,445.0,2.487167358398437
3.4000000000000004,10.033333333333333,556.0,2.60870361328125
3.4000000000000004,10.033333333333333,667.0,2.6676177978515625
3.4000000000000004,10.033333333333333,778.0,2.680389404296875
3.4000000000000004,10.033333333333333,889.0,2.6564941406249996
3.4000000000000004,10.033333333333333,1000.0,2.6025238037109375
3.4000000000000004,11.68888888888889,112.0,0.014215171337127684
3.4000000000000004,11.68888888888889,112.0,1.2491455078125
3.4000000000000004,11.68888888888889,223.0,1.9147109985351562
3.4000000000000004,11.68888888888889,334.0,2.2811737060546875
3.4000000000000004,11.68888888888889,445.0,2.4970550537109375
3.4000000000000004,11.68888888888889,556.0,2.6198272705078125
3.4000000000000004,11.68888888888889,667.0,2.6795654296875004
3.4000000000000004,11.68888888888889,778.0,2.692337036132812
3.4000000000000004,11.68888888888889,889.0,2.668441772460938
3.4000000000000004,11.68888888888889,1000.0,2.6136474609375
3.4000000000000004,13.344444444444445,112.0,0.014215171337127684
3.4000000000000004,13.344444444444445,112.0,1.2512054443359375
3.4000000000000004,13.344444444444445,223.0,1.9192428588867188
3.4000000000000004,13.344444444444445,334.0,2.287765502929688
3.4000000000000004,13.344444444444445,445.0,2.5048828125
3.4000000000000004,13.344444444444445,556.0,2.62847900390625
3.4000000000000004,13.344444444444445,667.0,2.6882171630859375
3.4000000000000004,13.344444444444445,778.0,2.701400756835937
3.4000000000000004,13.344444444444445,889.0,2.677093505859375
3.4000000000000004,13.344444444444445,1000.0,2.6222991943359375
3.4000000000000004,15.0,112.0,0.014215171337127684
3.4000000000000004,15.0,112.0,1.2530593872070312
3.4000000000000004,15.0,223.0,1.922950744628906
3.4000000000000004,15.0,334.0,2.2931213378906254
3.4000000000000004,15.0,445.0,2.5110626220703125
3.4000000000000004,15.0,556.0,2.63507080078125
3.4000000000000004,15.0,667.0,2.695220947265625
3.4000000000000004,15.0,778.0,2.708404541015625
3.4000000000000004,15.0,889.0,2.684097290039063
3.4000000000000004,15.0,1000.0,2.6288909912109375
4.5,0.1,112.0,0.013949632644653322
4.5,0.1,112.0,0.4685325622558593
4.5,0.1,223.0,0.5466041564941407
4.5,0.1,334.0,0.5771942138671875
4.5,0.1,445.0,0.5921287536621094
4.5,0.1,556.0,0.599853515625
4.5,0.1,667.0,0.6033554077148438
4.5,0.1,778.0,0.6040763854980469
4.5,0.1,889.0,0.6027374267578125
4.5,0.1,1000.0,0.5994415283203125
4.5,1.7555555555555558,112.0,0.014202296733856201
4.5,1.7555555555555558,112.0,1.1615982055664062
4.5,1.7555555555555558,223.0,1.7406463623046873
4.5,1.7555555555555558,334.0,2.03851318359375
4.5,1.7555555555555558,445.0,2.209075927734375
4.5,1.7555555555555558,556.0,2.304656982421875
4.5,1.7555555555555558,667.0,2.350387573242187
4.5,1.7555555555555558,778.0,2.360275268554687
4.5,1.7555555555555558,889.0,2.342147827148437
4.5,1.7555555555555558,1000.0,2.2997131347656254
4.5,3.4111111111111114,112.0,0.014210343360900879
4.5,3.4111111111111114,112.0,1.2143325805664062
4.5,3.4111111111111114,223.0,1.8446731567382812
4.5,3.4111111111111114,334.0,2.182296752929688
4.5,3.4111111111111114,445.0,2.379226684570312
4.5,3.4111111111111114,556.0,2.4904632568359375
4.5,3.4111111111111114,667.0,2.5440216064453125
4.5,3.4111111111111114,778.0,2.5555572509765625
4.5,3.4111111111111114,889.0,2.5341339111328125
4.5,3.4111111111111114,1000.0,2.4846954345703125
4.5,5.066666666666666,112.0,0.014211952686309814
4.5,5.066666666666666,112.0,1.2336959838867188
4.5,5.066666666666666,223.0,1.88360595703125
4.5,5.066666666666666,334.0,2.2370910644531254
4.5,5.066666666666666,445.0,2.4443206787109375
4.5,5.066666666666666,556.0,2.5617370605468746
4.5,5.066666666666666,667.0,2.61859130859375
4.5,5.066666666666666,778.0,2.630950927734375
4.5,5.066666666666666,889.0,2.6082916259765625
4.5,5.066666666666666,1000.0,2.55596923828125
4.5,6.722222222222222,112.0,0.014213562011718748
4.5,6.722222222222222,112.0,1.2437896728515625
4.5,6.722222222222222,223.0,1.903999328613281
4.5,6.722222222222222,334.0,2.2659301757812504
4.5,6.722222222222222,445.0,2.478927612304687
4.5,6.722222222222222,556.0,2.599639892578125
4.5,6.722222222222222,667.0,2.65814208984375
4.5,6.722222222222222,778.0,2.670913696289063
4.5,6.722222222222222,889.0,2.6474304199218746
4.5,6.722222222222222,1000.0,2.5934600830078125
4.5,8.377777777777778,112.0,0.014215171337127684
4.5,8.377777777777778,112.0,1.249969482421875
4.5,8.377777777777778,223.0,1.9165649414062502
4.5,8.377777777777778,334.0,2.2840576171875004
4.5,8.377777777777778,445.0,2.5003509521484375
4.5,8.377777777777778,556.0,2.6231231689453125
4.5,8.377777777777778,667.0,2.682861328125
4.5,8.377777777777778,778.0,2.695632934570313
4.5,8.377777777777778,889.0,2.671737670898438
4.5,8.377777777777778,1000.0,2.616943359375
4.5,10.033333333333333,112.0,0.014215171337127684
4.5,10.033333333333333,112.0,1.25408935546875
4.5,10.033333333333333,223.0,1.9250106811523435
4.5,10.033333333333333,334.0,2.2960052490234375
